doc_id,title,target_section,found,section_title,page_start,page_end,quality_issue,notes
002223_鱼跃医疗_2023年报,鱼跃医疗,无形资产附注,yes,26、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002230_科大讯飞_2021年报,科大讯飞,会计政策,yes,24、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;heading"
002230_科大讯飞_2021年报,科大讯飞,研发费用,yes,4、研发投入,,,negative_keyword_hit;page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;negative:董事长;table;heading"
002230_科大讯飞_2021年报,科大讯飞,开发支出,yes,18、开发支出,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;negative:流动资产,非流动资产;table;heading"
002230_科大讯飞_2021年报,科大讯飞,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002230_科大讯飞_2021年报,科大讯飞,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002230_科大讯飞_2022年报,科大讯飞,会计政策,yes,24、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;heading"
002230_科大讯飞_2022年报,科大讯飞,研发费用,yes,4、研发投入,,,negative_keyword_hit;page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;negative:董事长;table;heading"
002230_科大讯飞_2022年报,科大讯飞,开发支出,yes,18、开发支出,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;negative:流动资产,非流动资产;table;heading"
002230_科大讯飞_2022年报,科大讯飞,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002230_科大讯飞_2022年报,科大讯飞,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002230_科大讯飞_2023年报,科大讯飞,会计政策,yes,24、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table;heading"
002230_科大讯飞_2023年报,科大讯飞,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002230_科大讯飞_2023年报,科大讯飞,开发支出,yes,开发支出,,,no_positive_keyword;page_unavailable,keyword:开发支出;table;heading
002230_科大讯飞_2023年报,科大讯飞,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002230_科大讯飞_2023年报,科大讯飞,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002241_歌尔股份_2021年报,歌尔股份,会计政策,yes,24、无形资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;heading;note"
002241_歌尔股份_2021年报,歌尔股份,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002241_歌尔股份_2021年报,歌尔股份,开发支出,yes,（2）内部研究开发支出会计政策,,,low_score(22);negative_keyword_hit;page_unavailable,keyword:开发支出;positive:确认为无形资产;negative:资产负债表;heading;note;balance_sheet_penalty
002241_歌尔股份_2021年报,歌尔股份,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002241_歌尔股份_2021年报,歌尔股份,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002241_歌尔股份_2022年报,歌尔股份,会计政策,yes,24、无形资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;heading;note"
002241_歌尔股份_2022年报,歌尔股份,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002241_歌尔股份_2022年报,歌尔股份,开发支出,yes,18、开发支出,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;negative:流动资产,非流动资产;table;heading;note"
002241_歌尔股份_2022年报,歌尔股份,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002241_歌尔股份_2022年报,歌尔股份,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002241_歌尔股份_2023年报,歌尔股份,会计政策,yes,6、同一控制下和非同一控制下企业合并的会计处理方法,,,page_unavailable,"keyword:资本化;positive:资本化条件,开发支出;table;note"
002241_歌尔股份_2023年报,歌尔股份,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002241_歌尔股份_2023年报,歌尔股份,开发支出,yes,20、开发支出,,,page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;table;heading"
002241_歌尔股份_2023年报,歌尔股份,管理层讨论,yes,第三节管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002241_歌尔股份_2023年报,歌尔股份,无形资产附注,yes,（3） 本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002371_北方华创_2021年报,北方华创,会计政策,yes,25、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002371_北方华创_2021年报,北方华创,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002371_北方华创_2021年报,北方华创,开发支出,yes,（二）非公开发行募集资金85亿元，支撑公司战略项目顺利实施。,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002371_北方华创_2021年报,北方华创,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002371_北方华创_2021年报,北方华创,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002371_北方华创_2022年报,北方华创,会计政策,yes,25.在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002371_北方华创_2022年报,北方华创,研发费用,yes,4.研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002371_北方华创_2022年报,北方华创,开发支出,yes,⑤开发支出,,,page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;table;heading"
002371_北方华创_2022年报,北方华创,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002371_北方华创_2022年报,北方华创,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002371_北方华创_2023年报,北方华创,会计政策,yes,24．固定资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table"
002371_北方华创_2023年报,北方华创,研发费用,yes,（四）研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002371_北方华创_2023年报,北方华创,开发支出,yes,⑤开发支出,,,page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;table;heading"
002371_北方华创_2023年报,北方华创,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002371_北方华创_2023年报,北方华创,无形资产附注,yes,26．无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002384_东山精密_2021年报,东山精密,会计政策,yes,18、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;heading"
002384_东山精密_2021年报,东山精密,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002384_东山精密_2021年报,东山精密,开发支出,yes,（2）内部研究开发支出会计政策,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:确认为无形资产,转入当期损益;negative:资产负债表;table;heading;balance_sheet_penalty"
002384_东山精密_2021年报,东山精密,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002384_东山精密_2021年报,东山精密,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002384_东山精密_2022年报,东山精密,会计政策,yes,18、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;heading"
002384_东山精密_2022年报,东山精密,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002384_东山精密_2022年报,东山精密,开发支出,yes,（2）内部研究开发支出会计政策,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:确认为无形资产,转入当期损益;negative:资产负债表;table;heading;balance_sheet_penalty"
002384_东山精密_2022年报,东山精密,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002384_东山精密_2022年报,东山精密,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002384_东山精密_2023年报,东山精密,会计政策,yes,29、无形资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,开发支出;table;heading"
002384_东山精密_2023年报,东山精密,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002384_东山精密_2023年报,东山精密,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002384_东山精密_2023年报,东山精密,管理层讨论,yes,第三节管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002384_东山精密_2023年报,东山精密,无形资产附注,yes,26、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002410_广联达_2021年报,广联达,会计政策,yes,（2）借款费用资本化期间,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002410_广联达_2021年报,广联达,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002410_广联达_2021年报,广联达,开发支出,yes,17、开发支出,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;negative:流动资产,非流动资产;table;heading;note"
002410_广联达_2021年报,广联达,管理层讨论,yes,第三节 管理层讨论与分析,,,low_score(22);negative_keyword_hit;no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;negative:董事长;table;heading
002410_广联达_2021年报,广联达,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading;note"
002410_广联达_2022年报,广联达,会计政策,yes,23、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002410_广联达_2022年报,广联达,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002410_广联达_2022年报,广联达,开发支出,yes,17、开发支出,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;negative:流动资产,非流动资产;table;heading;note"
002410_广联达_2022年报,广联达,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002410_广联达_2022年报,广联达,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading;note"
002410_广联达_2023年报,广联达,会计政策,yes,19、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002410_广联达_2023年报,广联达,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002410_广联达_2023年报,广联达,开发支出,yes,17、开发支出,,,page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;table;heading"
002410_广联达_2023年报,广联达,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002410_广联达_2023年报,广联达,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002415_海康威视_2021年报,海康威视,会计政策,yes,19. 无形资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002415_海康威视_2021年报,海康威视,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002415_海康威视_2021年报,海康威视,开发支出,yes,19.2 内部研究开发支出会计政策,,,low_score(22);negative_keyword_hit;page_unavailable,keyword:开发支出;positive:确认为无形资产;negative:资产负债表;heading;note;balance_sheet_penalty
002415_海康威视_2021年报,海康威视,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002415_海康威视_2021年报,海康威视,无形资产附注,yes,(五) 合并财务报表项目注释 - 续,,,page_unavailable,"keyword:无形资产;positive:减值准备,累计摊销;table;heading;note"
002415_海康威视_2022年报,海康威视,会计政策,yes,19. 无形资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002415_海康威视_2022年报,海康威视,研发费用,yes,1、持续高强度的研发投入，构建全面的技术、产品体系,,,no_positive_keyword;page_unavailable,keyword:研发投入;table;heading
002415_海康威视_2022年报,海康威视,开发支出,yes,19.2 内部研究开发支出会计政策,,,low_score(22);negative_keyword_hit;page_unavailable,keyword:开发支出;positive:确认为无形资产;negative:资产负债表;heading;note;balance_sheet_penalty
002415_海康威视_2022年报,海康威视,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002415_海康威视_2022年报,海康威视,无形资产附注,yes,(五) 合并财务报表项目注释 - 续,,,page_unavailable,"keyword:减值准备;positive:减值准备,累计摊销;table;note"
002415_海康威视_2023年报,海康威视,会计政策,yes,22. 无形资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,资本化条件,达到预定用途;table;heading"
002415_海康威视_2023年报,海康威视,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002415_海康威视_2023年报,海康威视,开发支出,yes,23. 长期资产减值,,,low_score(-9);negative_keyword_hit;no_positive_keyword;page_unavailable,keyword:研发项目;negative:资产负债表;balance_sheet_penalty
002415_海康威视_2023年报,海康威视,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002415_海康威视_2023年报,海康威视,无形资产附注,yes,18、 无形资产,,,page_unavailable,"keyword:无形资产;positive:减值准备,累计摊销;table;heading;note"
002422_科伦药业_2021年报,科伦药业,会计政策,yes,（1）确认条件,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002422_科伦药业_2021年报,科伦药业,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002422_科伦药业_2021年报,科伦药业,开发支出,yes,2.3 知识产权情况与分析,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002422_科伦药业_2021年报,科伦药业,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002422_科伦药业_2021年报,科伦药业,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002422_科伦药业_2022年报,科伦药业,会计政策,yes,25、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002422_科伦药业_2022年报,科伦药业,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002422_科伦药业_2022年报,科伦药业,开发支出,yes,（4） 合同履约成本本期摊销金额的说明,,,negative_keyword_hit;page_unavailable,"keyword:研发项目;positive:本期增加,本期减少,期初余额,期末余额;negative:流动资产,非流动资产;table"
002422_科伦药业_2022年报,科伦药业,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002422_科伦药业_2022年报,科伦药业,无形资产附注,yes,（3） 本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002422_科伦药业_2023年报,科伦药业,会计政策,yes,27、生物资产,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table"
002422_科伦药业_2023年报,科伦药业,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002422_科伦药业_2023年报,科伦药业,开发支出,yes,（4）合同履约成本本期摊销金额的说明,,,negative_keyword_hit;page_unavailable,"keyword:研发项目;positive:本期增加,本期减少,期初余额,期末余额;negative:流动资产,非流动资产;table"
002422_科伦药业_2023年报,科伦药业,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002422_科伦药业_2023年报,科伦药业,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002475_立讯精密_2021年报,立讯精密,会计政策,yes,2.借款费用资本化期间,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002475_立讯精密_2021年报,立讯精密,研发费用,yes,（三）研发与技术创新,,,no_positive_keyword;page_unavailable,keyword:研发投入;table;heading
002475_立讯精密_2021年报,立讯精密,开发支出,yes,（2）内部研究开发支出会计政策,,,low_score(26);negative_keyword_hit;page_unavailable,keyword:开发支出;positive:确认为无形资产;negative:资产负债表;table;heading;balance_sheet_penalty
002475_立讯精密_2021年报,立讯精密,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002475_立讯精密_2021年报,立讯精密,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002475_立讯精密_2022年报,立讯精密,会计政策,yes,23、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002475_立讯精密_2022年报,立讯精密,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002475_立讯精密_2022年报,立讯精密,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002475_立讯精密_2022年报,立讯精密,管理层讨论,yes,5、现金流,,,page_unavailable,"keyword:研发投入情况;positive:研发投入金额,研发人员数量,资本化的金额,资本化研发投入占研发投入的比例;table"
002475_立讯精密_2022年报,立讯精密,无形资产附注,yes,（3） 本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002475_立讯精密_2023年报,立讯精密,会计政策,yes,19、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002475_立讯精密_2023年报,立讯精密,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002475_立讯精密_2023年报,立讯精密,开发支出,yes,5、现金流,,,low_score(-2);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:研发项目;negative:流动资产,非流动资产;table"
002475_立讯精密_2023年报,立讯精密,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002475_立讯精密_2023年报,立讯精密,无形资产附注,yes,19、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002600_领益智造_2021年报,领益智造,会计政策,yes,（3）暂停资本化期间,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002600_领益智造_2021年报,领益智造,研发费用,yes,（1）深耕消费电子行业，实现稳健发展,,,page_unavailable,keyword:研发投入;positive:研发投入金额;table
002600_领益智造_2021年报,领益智造,开发支出,yes,（2）内部研究开发支出会计政策,,,low_score(14);negative_keyword_hit;page_unavailable,keyword:开发支出;positive:确认为无形资产;negative:资产负债表;heading;balance_sheet_penalty
002600_领益智造_2021年报,领益智造,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002600_领益智造_2021年报,领益智造,无形资产附注,yes,26、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002600_领益智造_2022年报,领益智造,会计政策,yes,（4）借款费用资本化金额的计算方法,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002600_领益智造_2022年报,领益智造,研发费用,yes,2、收入与成本,,,page_unavailable,keyword:研发投入;positive:研发投入金额;table
002600_领益智造_2022年报,领益智造,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002600_领益智造_2022年报,领益智造,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002600_领益智造_2022年报,领益智造,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002600_领益智造_2023年报,领益智造,会计政策,yes,28、油气资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002600_领益智造_2023年报,领益智造,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002600_领益智造_2023年报,领益智造,开发支出,yes,2、收入与成本,,,page_unavailable,keyword:研发项目;positive:本期增加;table
002600_领益智造_2023年报,领益智造,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002600_领益智造_2023年报,领益智造,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002603_以岭药业_2021年报,以岭药业,会计政策,yes,18、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002603_以岭药业_2021年报,以岭药业,研发费用,yes,（四）研发投入情况,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,研发投入占营业收入比例;table;heading"
002603_以岭药业_2021年报,以岭药业,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002603_以岭药业_2021年报,以岭药业,管理层讨论,yes,（四）研发投入情况,,,page_unavailable,keyword:研发投入情况;positive:研发投入金额;table;heading
002603_以岭药业_2021年报,以岭药业,无形资产附注,yes,15、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002603_以岭药业_2022年报,以岭药业,会计政策,yes,18、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002603_以岭药业_2022年报,以岭药业,研发费用,yes,（四）研发投入情况,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,研发投入占营业收入比例;table;heading"
002603_以岭药业_2022年报,以岭药业,开发支出,yes,（7）开发支出,,,page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;table;heading;note"
002603_以岭药业_2022年报,以岭药业,管理层讨论,yes,（四）研发投入情况,,,page_unavailable,keyword:研发投入情况;positive:研发投入金额;table;heading
002603_以岭药业_2022年报,以岭药业,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002603_以岭药业_2023年报,以岭药业,会计政策,yes,17、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table;note"
002603_以岭药业_2023年报,以岭药业,研发费用,yes,（四）研发投入情况,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,研发投入占营业收入比例;table;heading"
